Date,region,AveragePrice
2015-03-29,GreatLakes,1.09
2015-03-22,GreatLakes,1.04
2015-03-15,GreatLakes,1.1
2015-03-08,GreatLakes,1.04
2015-03-01,GreatLakes,1.02
2015-02-22,GreatLakes,1.16
2015-02-15,GreatLakes,1.15
2015-02-08,GreatLakes,1.07
2015-02-01,GreatLakes,0.91
2015-01-25,GreatLakes,1.13
2015-01-18,GreatLakes,1.08
2015-01-11,GreatLakes,1.1
2015-01-04,GreatLakes,1.02
2015-12-27,HarrisburgScranton,1.16
2015-12-20,HarrisburgScranton,1.11
2015-12-13,HarrisburgScranton,1.14
2015-12-06,HarrisburgScranton,1.1
2015-11-29,HarrisburgScranton,1.17
2015-11-22,HarrisburgScranton,1.16
2015-11-15,HarrisburgScranton,1.09
2015-11-08,HarrisburgScranton,1.09
2015-11-01,HarrisburgScranton,1.13
2015-10-25,HarrisburgScranton,1.11
2015-10-18,HarrisburgScranton,0.93
2015-10-11,HarrisburgScranton,1.05
2015-10-04,HarrisburgScranton,1.16
2015-09-27,HarrisburgScranton,1.15
2015-09-20,HarrisburgScranton,1.17
2015-09-13,HarrisburgScranton,1.07
2015-09-06,HarrisburgScranton,1.19
2015-08-30,HarrisburgScranton,1.18
2015-08-23,HarrisburgScranton,1.1
2015-08-16,HarrisburgScranton,1.09
2015-08-09,HarrisburgScranton,1.07
2015-08-02,HarrisburgScranton,1.1
2015-07-26,HarrisburgScranton,1.17
2015-07-19,HarrisburgScranton,1.19
2015-07-12,HarrisburgScranton,1.17
2015-07-05,HarrisburgScranton,1.19
2015-06-28,HarrisburgScranton,1.2
2015-06-21,HarrisburgScranton,1.19
2015-06-14,HarrisburgScranton,1.13
2015-06-07,HarrisburgScranton,1.21
2015-05-31,HarrisburgScranton,1.22
2015-05-24,HarrisburgScranton,1.21
2015-05-17,HarrisburgScranton,1.19
2015-05-10,HarrisburgScranton,1.19
2015-05-03,HarrisburgScranton,1.17
2015-04-26,HarrisburgScranton,1.21
2015-04-19,HarrisburgScranton,1.17
2015-04-12,HarrisburgScranton,1.18
2015-04-05,HarrisburgScranton,1.21
2015-03-29,HarrisburgScranton,1.14
2015-03-22,HarrisburgScranton,1.08
2015-03-15,HarrisburgScranton,1.2
2015-03-08,HarrisburgScranton,1.15
2015-03-01,HarrisburgScranton,1.07
2015-02-22,HarrisburgScranton,1.2
2015-02-15,HarrisburgScranton,1.22
2015-02-08,HarrisburgScranton,1.02
2015-02-01,HarrisburgScranton,1.06
2015-01-25,HarrisburgScranton,1.17
2015-01-18,HarrisburgScranton,1.24
2015-01-11,HarrisburgScranton,1.26
2015-01-04,HarrisburgScranton,1.05
2015-12-27,HartfordSpringfield,1.27
2015-12-20,HartfordSpringfield,1.18
2015-12-13,HartfordSpringfield,1.24
2015-12-06,HartfordSpringfield,1.19
2015-11-29,HartfordSpringfield,1.32
2015-11-22,HartfordSpringfield,1.27
2015-11-15,HartfordSpringfield,1.12
2015-11-08,HartfordSpringfield,1.16
2015-11-01,HartfordSpringfield,1.16
2015-10-25,HartfordSpringfield,1.2
2015-10-18,HartfordSpringfield,0.93
2015-10-11,HartfordSpringfield,1.38
2015-10-04,HartfordSpringfield,1.3
2015-09-27,HartfordSpringfield,1.29
2015-09-20,HartfordSpringfield,1.25
2015-09-13,HartfordSpringfield,1.11
2015-09-06,HartfordSpringfield,1.27
2015-08-30,HartfordSpringfield,1.26
2015-08-23,HartfordSpringfield,1.14
2015-08-16,HartfordSpringfield,1.12
2015-08-09,HartfordSpringfield,1.12
2015-08-02,HartfordSpringfield,1.16
2015-07-26,HartfordSpringfield,1.3
2015-07-19,HartfordSpringfield,1.32
2015-07-12,HartfordSpringfield,1.06
2015-07-05,HartfordSpringfield,1.25
2015-06-28,HartfordSpringfield,1.27
2015-06-21,HartfordSpringfield,1.25
2015-06-14,HartfordSpringfield,1.15
2015-06-07,HartfordSpringfield,1.29
2015-05-31,HartfordSpringfield,1.33
2015-05-24,HartfordSpringfield,1.34
2015-05-17,HartfordSpringfield,1.2
2015-05-10,HartfordSpringfield,1.25
2015-05-03,HartfordSpringfield,1.25
2015-04-26,HartfordSpringfield,1.36
2015-04-19,HartfordSpringfield,1.35
2015-04-12,HartfordSpringfield,1.25
2015-04-05,HartfordSpringfield,1.33
2015-03-29,HartfordSpringfield,1.22
2015-03-22,HartfordSpringfield,1.11
2015-03-15,HartfordSpringfield,1.4
2015-03-08,HartfordSpringfield,1.43
2015-03-01,HartfordSpringfield,1.12
2015-02-22,HartfordSpringfield,1.38
2015-02-15,HartfordSpringfield,1.39
2015-02-08,HartfordSpringfield,1.09
2015-02-01,HartfordSpringfield,1.32
2015-01-25,HartfordSpringfield,1.35
2015-01-18,HartfordSpringfield,1.39
2015-01-11,HartfordSpringfield,1.38
2015-01-04,HartfordSpringfield,1.06
2015-12-27,Houston,0.78
2015-12-20,Houston,0.75
2015-12-13,Houston,0.73
2015-12-06,Houston,0.74
2015-11-29,Houston,0.79
2015-11-22,Houston,0.73
2015-11-15,Houston,0.72
2015-11-08,Houston,0.75
2015-11-01,Houston,0.77
2015-10-25,Houston,0.88
2015-10-18,Houston,0.9
2015-10-11,Houston,0.79
2015-10-04,Houston,0.82
2015-09-27,Houston,0.86
2015-09-20,Houston,0.83
2015-09-13,Houston,0.89
2015-09-06,Houston,0.89
2015-08-30,Houston,0.88
2015-08-23,Houston,0.89
2015-08-16,Houston,0.92
2015-08-09,Houston,0.92
2015-08-02,Houston,0.9
2015-07-26,Houston,0.79
2015-07-19,Houston,0.78
2015-07-12,Houston,0.79
2015-07-05,Houston,0.79
2015-06-28,Houston,0.74
2015-06-21,Houston,0.74
2015-06-14,Houston,0.62
2015-06-07,Houston,0.72
2015-05-31,Houston,0.72
2015-05-24,Houston,0.83
2015-05-17,Houston,0.82
2015-05-10,Houston,0.76
2015-05-03,Houston,0.74
2015-04-26,Houston,0.79
2015-04-19,Houston,0.82
2015-04-12,Houston,0.79
2015-04-05,Houston,0.83
2015-03-29,Houston,0.79
2015-03-22,Houston,0.8
2015-03-15,Houston,0.77
2015-03-08,Houston,0.78
2015-03-01,Houston,0.87
2015-02-22,Houston,0.82
2015-02-15,Houston,0.73
2015-02-08,Houston,0.7
2015-02-01,Houston,0.72
2015-01-25,Houston,0.77
2015-01-18,Houston,0.77
2015-01-11,Houston,0.78
2015-01-04,Houston,0.71
2015-12-27,Indianapolis,1.04
2015-12-20,Indianapolis,1.1
2015-12-13,Indianapolis,1.03
2015-12-06,Indianapolis,0.92
2015-11-29,Indianapolis,1.08
2015-11-22,Indianapolis,1.11
2015-11-15,Indianapolis,1.08
2015-11-08,Indianapolis,0.96
2015-11-01,Indianapolis,1.01
2015-10-25,Indianapolis,1.02
2015-10-18,Indianapolis,0.97
2015-10-11,Indianapolis,1.1
2015-10-04,Indianapolis,0.98
2015-09-27,Indianapolis,1.04
2015-09-20,Indianapolis,0.91
2015-09-13,Indianapolis,0.87
2015-09-06,Indianapolis,1.11
2015-08-30,Indianapolis,1.17
2015-08-23,Indianapolis,1.22
2015-08-16,Indianapolis,1.14
2015-08-09,Indianapolis,1.2
2015-08-02,Indianapolis,1.21
2015-07-26,Indianapolis,1.22
2015-07-19,Indianapolis,1.07
2015-07-12,Indianapolis,1.05
2015-07-05,Indianapolis,1.05
2015-06-28,Indianapolis,0.95
2015-06-21,Indianapolis,1.03
2015-06-14,Indianapolis,1.15
2015-06-07,Indianapolis,1.28
2015-05-31,Indianapolis,1.37
2015-05-24,Indianapolis,1.29
2015-05-17,Indianapolis,1.26
2015-05-10,Indianapolis,1.06
2015-05-03,Indianapolis,1.13
2015-04-26,Indianapolis,1.24
2015-04-19,Indianapolis,1.08
2015-04-12,Indianapolis,1.15
2015-04-05,Indianapolis,1.17
2015-03-29,Indianapolis,1.09
2015-03-22,Indianapolis,1.11
2015-03-15,Indianapolis,1.21
2015-03-08,Indianapolis,1.07
2015-03-01,Indianapolis,1.13
2015-02-22,Indianapolis,1.34
2015-02-15,Indianapolis,1.3
2015-02-08,Indianapolis,0.98
2015-02-01,Indianapolis,0.92
2015-01-25,Indianapolis,1.06
2015-01-18,Indianapolis,1.14
2015-01-11,Indianapolis,1.25
2015-01-04,Indianapolis,1.02
2015-12-27,Jacksonville,0.99
2015-12-20,Jacksonville,1.19
2015-12-13,Jacksonville,0.96
2015-12-06,Jacksonville,1.19
2015-11-29,Jacksonville,0.96
2015-11-22,Jacksonville,0.98
2015-11-15,Jacksonville,1.25
2015-11-08,Jacksonville,1.25
2015-11-01,Jacksonville,0.97
2015-10-25,Jacksonville,1.22
2015-10-18,Jacksonville,1.25
2015-10-11,Jacksonville,0.99
2015-10-04,Jacksonville,0.99
2015-09-27,Jacksonville,1.27
2015-09-20,Jacksonville,0.99
2015-09-13,Jacksonville,1.24
2015-09-06,Jacksonville,0.98
2015-08-30,Jacksonville,1.26
2015-08-23,Jacksonville,1.25
2015-08-16,Jacksonville,1.25
2015-08-09,Jacksonville,0.99
2015-08-02,Jacksonville,1.24
2015-07-26,Jacksonville,1.25
2015-07-19,Jacksonville,1.0
2015-07-12,Jacksonville,1.22
2015-07-05,Jacksonville,0.95
2015-06-28,Jacksonville,1.16
2015-06-21,Jacksonville,0.95
2015-06-14,Jacksonville,1.2
2015-06-07,Jacksonville,0.98
2015-05-31,Jacksonville,1.24
2015-05-24,Jacksonville,1.0
2015-05-17,Jacksonville,1.22
2015-05-10,Jacksonville,1.24
2015-05-03,Jacksonville,0.96
2015-04-26,Jacksonville,1.21
2015-04-19,Jacksonville,1.17
2015-04-12,Jacksonville,0.99
2015-04-05,Jacksonville,1.1
2015-03-29,Jacksonville,1.2
2015-03-22,Jacksonville,0.96
2015-03-15,Jacksonville,1.27
2015-03-08,Jacksonville,1.24
2015-03-01,Jacksonville,1.01
2015-02-22,Jacksonville,1.1
2015-02-15,Jacksonville,1.24
2015-02-08,Jacksonville,1.21
2015-02-01,Jacksonville,0.92
2015-01-25,Jacksonville,1.2
2015-01-18,Jacksonville,1.27
2015-01-11,Jacksonville,1.2
2015-01-04,Jacksonville,0.97
2015-12-27,LasVegas,0.83
2015-12-20,LasVegas,0.96
2015-12-13,LasVegas,0.95
2015-12-06,LasVegas,0.89
2015-11-29,LasVegas,0.95
2015-11-22,LasVegas,0.98
2015-11-15,LasVegas,0.95
2015-11-08,LasVegas,0.92
2015-11-01,LasVegas,0.99
2015-10-25,LasVegas,0.98
2015-10-18,LasVegas,0.91
2015-10-11,LasVegas,0.94
2015-10-04,LasVegas,0.97
2015-09-27,LasVegas,0.97
2015-09-20,LasVegas,0.97
2015-09-13,LasVegas,0.88
2015-09-06,LasVegas,1.02
2015-08-30,LasVegas,1.09
2015-08-23,LasVegas,1.06
2015-08-16,LasVegas,0.96
2015-08-09,LasVegas,0.96
2015-08-02,LasVegas,1.09
2015-07-26,LasVegas,1.06
2015-07-19,LasVegas,1.03
2015-07-12,LasVegas,1.02
2015-07-05,LasVegas,1.05
2015-06-28,LasVegas,1.01
2015-06-21,LasVegas,0.9
2015-06-14,LasVegas,0.88
2015-06-07,LasVegas,1.02
2015-05-31,LasVegas,1.03
2015-05-24,LasVegas,0.98
2015-05-17,LasVegas,0.95
2015-05-10,LasVegas,0.98
2015-05-03,LasVegas,0.94
2015-04-26,LasVegas,0.88
2015-04-19,LasVegas,0.82
2015-04-12,LasVegas,0.76
2015-04-05,LasVegas,0.81
2015-03-29,LasVegas,0.84
2015-03-22,LasVegas,0.9
2015-03-15,LasVegas,1.07
2015-03-08,LasVegas,1.01
2015-03-01,LasVegas,1.05
2015-02-22,LasVegas,1.16
2015-02-15,LasVegas,1.12
2015-02-08,LasVegas,1.01
2015-02-01,LasVegas,0.94
2015-01-25,LasVegas,1.06
2015-01-18,LasVegas,1.06
2015-01-11,LasVegas,0.93
2015-01-04,LasVegas,0.8
2015-12-27,LosAngeles,0.8
2015-12-20,LosAngeles,0.85
2015-12-13,LosAngeles,0.74
2015-12-06,LosAngeles,0.66
2015-11-29,LosAngeles,0.83
2015-11-22,LosAngeles,0.81
2015-11-15,LosAngeles,0.74
2015-11-08,LosAngeles,0.84
2015-11-01,LosAngeles,0.89
2015-10-25,LosAngeles,0.95
2015-10-18,LosAngeles,0.89
2015-10-11,LosAngeles,0.92
2015-10-04,LosAngeles,0.98
2015-09-27,LosAngeles,0.9
2015-09-20,LosAngeles,0.99
2015-09-13,LosAngeles,0.98
2015-09-06,LosAngeles,0.92
2015-08-30,LosAngeles,0.9
2015-08-23,LosAngeles,1.03
2015-08-16,LosAngeles,0.93
2015-08-09,LosAngeles,0.94
2015-08-02,LosAngeles,1.0
2015-07-26,LosAngeles,0.95
2015-07-19,LosAngeles,1.02
2015-07-12,LosAngeles,1.03
2015-07-05,LosAngeles,0.96
2015-06-28,LosAngeles,0.94
2015-06-21,LosAngeles,0.91
2015-06-14,LosAngeles,0.79
2015-06-07,LosAngeles,0.84
2015-05-31,LosAngeles,0.85
2015-05-24,LosAngeles,0.97
2015-05-17,LosAngeles,0.98
2015-05-10,LosAngeles,0.78
2015-05-03,LosAngeles,0.78
2015-04-26,LosAngeles,1.02
2015-04-19,LosAngeles,0.93
2015-04-12,LosAngeles,0.93
2015-04-05,LosAngeles,1.01
2015-03-29,LosAngeles,1.0
2015-03-22,LosAngeles,1.01
2015-03-15,LosAngeles,0.94
2015-03-08,LosAngeles,0.86
2015-03-01,LosAngeles,0.75
2015-02-22,LosAngeles,0.83
2015-02-15,LosAngeles,0.83
2015-02-08,LosAngeles,0.9
2015-02-01,LosAngeles,0.74
2015-01-25,LosAngeles,0.96
2015-01-18,LosAngeles,0.89
2015-01-11,LosAngeles,0.85
2015-01-04,LosAngeles,0.85
2015-12-27,Louisville,1.04
2015-12-20,Louisville,1.05
2015-12-13,Louisville,0.91
2015-12-06,Louisville,0.83
2015-11-29,Louisville,0.97
2015-11-22,Louisville,1.01
2015-11-15,Louisville,1.04
2015-11-08,Louisville,0.93
2015-11-01,Louisville,0.89
2015-10-25,Louisville,1.06
2015-10-18,Louisville,1.03
2015-10-11,Louisville,1.03
2015-10-04,Louisville,1.11
2015-09-27,Louisville,1.18
2015-09-20,Louisville,1.05
2015-09-13,Louisville,0.98
2015-09-06,Louisville,0.98
2015-08-30,Louisville,1.13
2015-08-23,Louisville,1.15
2015-08-16,Louisville,1.09
2015-08-09,Louisville,1.08
2015-08-02,Louisville,0.93
2015-07-26,Louisville,0.88
2015-07-19,Louisville,1.08
2015-07-12,Louisville,1.13
2015-07-05,Louisville,1.15
2015-06-28,Louisville,1.15
2015-06-21,Louisville,1.17
2015-06-14,Louisville,1.07
2015-06-07,Louisville,1.01
2015-05-31,Louisville,1.0
2015-05-24,Louisville,1.05
2015-05-17,Louisville,1.2
2015-05-10,Louisville,1.1
2015-05-03,Louisville,1.03
2015-04-26,Louisville,1.21
2015-04-19,Louisville,1.01
2015-04-12,Louisville,0.97
2015-04-05,Louisville,1.08
2015-03-29,Louisville,1.0
2015-03-22,Louisville,0.99
2015-03-15,Louisville,1.21
2015-03-08,Louisville,1.18
2015-03-01,Louisville,1.02
2015-02-22,Louisville,1.01
2015-02-15,Louisville,1.13
2015-02-08,Louisville,1.0
2015-02-01,Louisville,0.9
2015-01-25,Louisville,1.02
2015-01-18,Louisville,1.06
2015-01-11,Louisville,1.05
2015-01-04,Louisville,0.92
2015-12-27,MiamiFtLauderdale,0.99
2015-12-20,MiamiFtLauderdale,1.21
2015-12-13,MiamiFtLauderdale,0.97
2015-12-06,MiamiFtLauderdale,1.25
2015-11-29,MiamiFtLauderdale,0.98
2015-11-22,MiamiFtLauderdale,0.98
2015-11-15,MiamiFtLauderdale,1.22
2015-11-08,MiamiFtLauderdale,1.22
2015-11-01,MiamiFtLauderdale,0.98
2015-10-25,MiamiFtLauderdale,1.25
2015-10-18,MiamiFtLauderdale,1.24
2015-10-11,MiamiFtLauderdale,1.0
2015-10-04,MiamiFtLauderdale,0.99
2015-09-27,MiamiFtLauderdale,1.31
2015-09-20,MiamiFtLauderdale,0.98
2015-09-13,MiamiFtLauderdale,1.26
2015-09-06,MiamiFtLauderdale,0.98
2015-08-30,MiamiFtLauderdale,1.24
2015-08-23,MiamiFtLauderdale,1.24
2015-08-16,MiamiFtLauderdale,1.24
2015-08-09,MiamiFtLauderdale,0.97
2015-08-02,MiamiFtLauderdale,1.22
2015-07-26,MiamiFtLauderdale,1.24
2015-07-19,MiamiFtLauderdale,0.96
2015-07-12,MiamiFtLauderdale,1.24
2015-07-05,MiamiFtLauderdale,0.98
2015-06-28,MiamiFtLauderdale,1.21
2015-06-21,MiamiFtLauderdale,0.96
2015-06-14,MiamiFtLauderdale,1.26
2015-06-07,MiamiFtLauderdale,0.99
2015-05-31,MiamiFtLauderdale,1.27
2015-05-24,MiamiFtLauderdale,1.01
2015-05-17,MiamiFtLauderdale,1.24
2015-05-10,MiamiFtLauderdale,1.28
2015-05-03,MiamiFtLauderdale,0.98
2015-04-26,MiamiFtLauderdale,1.25
2015-04-19,MiamiFtLauderdale,1.23
2015-04-12,MiamiFtLauderdale,1.0
2015-04-05,MiamiFtLauderdale,1.11
2015-03-29,MiamiFtLauderdale,1.25
2015-03-22,MiamiFtLauderdale,0.97
2015-03-15,MiamiFtLauderdale,1.33
2015-03-08,MiamiFtLauderdale,1.3
2015-03-01,MiamiFtLauderdale,1.01
2015-02-22,MiamiFtLauderdale,1.24
2015-02-15,MiamiFtLauderdale,1.29
2015-02-08,MiamiFtLauderdale,1.25
2015-02-01,MiamiFtLauderdale,0.95
2015-01-25,MiamiFtLauderdale,1.27
2015-01-18,MiamiFtLauderdale,1.3
2015-01-11,MiamiFtLauderdale,1.28
2015-01-04,MiamiFtLauderdale,0.97
2015-12-27,Midsouth,1.05
2015-12-20,Midsouth,1.05
2015-12-13,Midsouth,1.03
2015-12-06,Midsouth,1.0
2015-11-29,Midsouth,1.05
2015-11-22,Midsouth,1.06
2015-11-15,Midsouth,1.02
2015-11-08,Midsouth,1.04
2015-11-01,Midsouth,1.08
2015-10-25,Midsouth,1.13
2015-10-18,Midsouth,1.05
2015-10-11,Midsouth,1.13
2015-10-04,Midsouth,1.18
2015-09-27,Midsouth,1.11
2015-09-20,Midsouth,1.13
2015-09-13,Midsouth,1.09
2015-09-06,Midsouth,1.08
2015-08-30,Midsouth,1.18
2015-08-23,Midsouth,1.12
2015-08-16,Midsouth,1.14
2015-08-09,Midsouth,1.15
2015-08-02,Midsouth,1.14
2015-07-26,Midsouth,1.15
2015-07-19,Midsouth,1.14
2015-07-12,Midsouth,1.13
2015-07-05,Midsouth,1.13
2015-06-28,Midsouth,1.14
2015-06-21,Midsouth,1.13
2015-06-14,Midsouth,1.09
2015-06-07,Midsouth,1.14
2015-05-31,Midsouth,1.14
2015-05-24,Midsouth,1.14
2015-05-17,Midsouth,1.18
2015-05-10,Midsouth,1.17
2015-05-03,Midsouth,1.07
2015-04-26,Midsouth,1.2
2015-04-19,Midsouth,1.18
2015-04-12,Midsouth,1.13
2015-04-05,Midsouth,1.19
2015-03-29,Midsouth,1.18
2015-03-22,Midsouth,1.11
2015-03-15,Midsouth,1.19
2015-03-08,Midsouth,1.21
2015-03-01,Midsouth,1.14
2015-02-22,Midsouth,1.1
2015-02-15,Midsouth,1.17
2015-02-08,Midsouth,1.06
2015-02-01,Midsouth,0.99
2015-01-25,Midsouth,1.15
2015-01-18,Midsouth,1.19
2015-01-11,Midsouth,1.17
2015-01-04,Midsouth,1.1
2015-12-27,Nashville,0.96
2015-12-20,Nashville,0.99
2015-12-13,Nashville,0.91
2015-12-06,Nashville,1.0
2015-11-29,Nashville,0.95
2015-11-22,Nashville,0.96
2015-11-15,Nashville,1.04
2015-11-08,Nashville,1.03
2015-11-01,Nashville,0.94
2015-10-25,Nashville,0.91
2015-10-18,Nashville,0.91
2015-10-11,Nashville,0.96
2015-10-04,Nashville,0.96
2015-09-27,Nashville,1.04
2015-09-20,Nashville,0.95
2015-09-13,Nashville,1.05
2015-09-06,Nashville,0.97
2015-08-30,Nashville,1.09
2015-08-23,Nashville,0.97
2015-08-16,Nashville,0.96
2015-08-09,Nashville,0.98
2015-08-02,Nashville,1.08
2015-07-26,Nashville,1.07
2015-07-19,Nashville,0.98
2015-07-12,Nashville,1.09
2015-07-05,Nashville,0.97
2015-06-28,Nashville,1.06
2015-06-21,Nashville,0.96
2015-06-14,Nashville,1.03
2015-06-07,Nashville,0.96
2015-05-31,Nashville,1.04
2015-05-24,Nashville,0.98
2015-05-17,Nashville,1.07
2015-05-10,Nashville,1.07
2015-05-03,Nashville,0.98
2015-04-26,Nashville,1.08
2015-04-19,Nashville,1.11
2015-04-12,Nashville,1.0
2015-04-05,Nashville,1.06
2015-03-29,Nashville,1.07
2015-03-22,Nashville,1.01
2015-03-15,Nashville,1.08
2015-03-08,Nashville,1.08
2015-03-01,Nashville,0.99
2015-02-22,Nashville,1.05
2015-02-15,Nashville,1.03
2015-02-08,Nashville,0.94
2015-02-01,Nashville,0.94
2015-01-25,Nashville,1.07
2015-01-18,Nashville,1.08
2015-01-11,Nashville,1.07
2015-01-04,Nashville,1.0
2015-12-27,NewOrleansMobile,0.91
2015-12-20,NewOrleansMobile,0.92
2015-12-13,NewOrleansMobile,0.86
2015-12-06,NewOrleansMobile,0.94
2015-11-29,NewOrleansMobile,0.9
2015-11-22,NewOrleansMobile,0.94
2015-11-15,NewOrleansMobile,0.98
2015-11-08,NewOrleansMobile,0.96
2015-11-01,NewOrleansMobile,0.97
2015-10-25,NewOrleansMobile,1.01
2015-10-18,NewOrleansMobile,1.02
2015-10-11,NewOrleansMobile,1.0
2015-10-04,NewOrleansMobile,1.0
2015-09-27,NewOrleansMobile,1.06
2015-09-20,NewOrleansMobile,1.0
2015-09-13,NewOrleansMobile,1.02
2015-09-06,NewOrleansMobile,0.99
2015-08-30,NewOrleansMobile,1.03
2015-08-23,NewOrleansMobile,1.04
2015-08-16,NewOrleansMobile,1.04
2015-08-09,NewOrleansMobile,1.0
2015-08-02,NewOrleansMobile,1.04
2015-07-26,NewOrleansMobile,1.03
2015-07-19,NewOrleansMobile,0.98
2015-07-12,NewOrleansMobile,1.05
2015-07-05,NewOrleansMobile,1.01
2015-06-28,NewOrleansMobile,1.03
2015-06-21,NewOrleansMobile,0.93
2015-06-14,NewOrleansMobile,1.02
2015-06-07,NewOrleansMobile,0.99
2015-05-31,NewOrleansMobile,1.04
2015-05-24,NewOrleansMobile,1.03
2015-05-17,NewOrleansMobile,0.96
2015-05-10,NewOrleansMobile,1.05
2015-05-03,NewOrleansMobile,0.93
2015-04-26,NewOrleansMobile,0.96
2015-04-19,NewOrleansMobile,0.93
2015-04-12,NewOrleansMobile,0.97
2015-04-05,NewOrleansMobile,0.99
2015-03-29,NewOrleansMobile,0.97
2015-03-22,NewOrleansMobile,0.9
2015-03-15,NewOrleansMobile,1.09
2015-03-08,NewOrleansMobile,1.06
2015-03-01,NewOrleansMobile,1.08
2015-02-22,NewOrleansMobile,0.92
2015-02-15,NewOrleansMobile,1.02
2015-02-08,NewOrleansMobile,0.93
2015-02-01,NewOrleansMobile,0.81
2015-01-25,NewOrleansMobile,0.94
2015-01-18,NewOrleansMobile,1.03
2015-01-11,NewOrleansMobile,0.97
2015-01-04,NewOrleansMobile,0.94
2015-12-27,NewYork,1.17
2015-12-20,NewYork,1.23
2015-12-13,NewYork,1.12
2015-12-06,NewYork,1.2
2015-11-29,NewYork,1.16
2015-11-22,NewYork,1.14
2015-11-15,NewYork,1.04
2015-11-08,NewYork,1.13
2015-11-01,NewYork,1.06
2015-10-25,NewYork,1.23
2015-10-18,NewYork,0.97
2015-10-11,NewYork,1.28
2015-10-04,NewYork,1.26
2015-09-27,NewYork,1.16
2015-09-20,NewYork,1.18
2015-09-13,NewYork,1.16
2015-09-06,NewYork,1.22
2015-08-30,NewYork,1.22
2015-08-23,NewYork,1.1
2015-08-16,NewYork,1.14
2015-08-09,NewYork,1.1
2015-08-02,NewYork,1.14
2015-07-26,NewYork,1.28
2015-07-19,NewYork,1.37
2015-07-12,NewYork,1.27
2015-07-05,NewYork,1.18
2015-06-28,NewYork,1.36
2015-06-21,NewYork,1.28
2015-06-14,NewYork,1.32
2015-06-07,NewYork,1.32
2015-05-31,NewYork,1.43
2015-05-24,NewYork,1.37
2015-05-17,NewYork,1.43
2015-05-10,NewYork,1.22
2015-05-03,NewYork,1.32
2015-04-26,NewYork,1.44
2015-04-19,NewYork,1.42
2015-04-12,NewYork,1.43
2015-04-05,NewYork,1.41
2015-03-29,NewYork,1.36
2015-03-22,NewYork,1.33
2015-03-15,NewYork,1.45
2015-03-08,NewYork,1.36
2015-03-01,NewYork,1.18
2015-02-22,NewYork,1.33
2015-02-15,NewYork,1.36
2015-02-08,NewYork,1.11
2015-02-01,NewYork,1.36
2015-01-25,NewYork,1.36
2015-01-18,NewYork,1.37
2015-01-11,NewYork,1.34
2015-01-04,NewYork,1.09
2015-12-27,Northeast,1.2
2015-12-20,Northeast,1.2
2015-12-13,Northeast,1.09
2015-12-06,Northeast,1.14
2015-11-29,Northeast,1.22
2015-11-22,Northeast,1.16
2015-11-15,Northeast,1.09
2015-11-08,Northeast,1.1
2015-11-01,Northeast,1.09
2015-10-25,Northeast,1.15
2015-10-18,Northeast,0.99
2015-10-11,Northeast,1.23
2015-10-04,Northeast,1.21
2015-09-27,Northeast,1.13
2015-09-20,Northeast,1.21
2015-09-13,Northeast,1.14
2015-09-06,Northeast,1.18
2015-08-30,Northeast,1.2
2015-08-23,Northeast,1.13
2015-08-16,Northeast,1.17
2015-08-09,Northeast,1.1
2015-08-02,Northeast,1.19
2015-07-26,Northeast,1.28
2015-07-19,Northeast,1.27
2015-07-12,Northeast,1.2
2015-07-05,Northeast,1.24
2015-06-28,Northeast,1.3
2015-06-21,Northeast,1.27
2015-06-14,Northeast,1.2
2015-06-07,Northeast,1.27
2015-05-31,Northeast,1.34
2015-05-24,Northeast,1.26
2015-05-17,Northeast,1.33
2015-05-10,Northeast,1.21
2015-05-03,Northeast,1.24
2015-04-26,Northeast,1.36
2015-04-19,Northeast,1.31
2015-04-12,Northeast,1.33
2015-04-05,Northeast,1.34
2015-03-29,Northeast,1.26
2015-03-22,Northeast,1.22
2015-03-15,Northeast,1.34
2015-03-08,Northeast,1.27
2015-03-01,Northeast,1.15
2015-02-22,Northeast,1.29
2015-02-15,Northeast,1.29
2015-02-08,Northeast,1.09
2015-02-01,Northeast,1.23
2015-01-25,Northeast,1.27
2015-01-18,Northeast,1.32
2015-01-11,Northeast,1.28
2015-01-04,Northeast,1.09
2015-12-27,NorthernNewEngland,1.21
2015-12-20,NorthernNewEngland,1.17
2015-12-13,NorthernNewEngland,0.95
2015-12-06,NorthernNewEngland,1.11
2015-11-29,NorthernNewEngland,1.25
2015-11-22,NorthernNewEngland,1.08
2015-11-15,NorthernNewEngland,1.07
2015-11-08,NorthernNewEngland,0.96
2015-11-01,NorthernNewEngland,1.07
2015-10-25,NorthernNewEngland,1.08
2015-10-18,NorthernNewEngland,1.0
2015-10-11,NorthernNewEngland,1.19
2015-10-04,NorthernNewEngland,1.12
2015-09-27,NorthernNewEngland,0.98
2015-09-20,NorthernNewEngland,1.17
2015-09-13,NorthernNewEngland,1.09
2015-09-06,NorthernNewEngland,1.01
2015-08-30,NorthernNewEngland,1.13
2015-08-23,NorthernNewEngland,1.18
2015-08-16,NorthernNewEngland,1.23
2015-08-09,NorthernNewEngland,1.03
2015-08-02,NorthernNewEngland,1.25
2015-07-26,NorthernNewEngland,1.25
2015-07-19,NorthernNewEngland,1.03
2015-07-12,NorthernNewEngland,1.1
2015-07-05,NorthernNewEngland,1.15
2015-06-28,NorthernNewEngland,1.14
2015-06-21,NorthernNewEngland,1.18
